task_id,source_group_id,source_neuron_id,target_group_id,target_neuron_id,te_mean,te_std,te_sem,te_iqr,te_ci_lower,te_ci_upper,te_snr_linear,te_snr_db,mean_runtime
91,BC,3,POm,52,2.5061304483167746,5.22308767341484,0.8258426733370292,7.910105477498519,1.0141457186311427,4.1213570751768565,0.479817802230816,-6.378472856951861,372.179319435358
92,BC,3,POm,53,-0.07750403962106844,0.741847027643906,0.1172963141390319,0.9933082083099087,-0.28786784641266777,0.151869368296459,-0.10447442226360333,-inf,208.6923648416996
93,BC,3,POm,54,0.13589377273205655,0.4634138264865974,0.07327215954558562,0.49369363617887885,-0.0053800082140946955,0.28521667243746457,0.29324496802856354,-10.65538862951228,128.91406257152556
94,BC,3,POm,55,0.005207120673039789,0.5654777953851544,0.08940988998338698,0.5211938765372892,-0.1563430637543011,0.19321561284128616,0.009208355687057792,-40.71635827509121,227.50540392398835
95,BC,3,POm,56,0.20696476595264315,0.5748836717239791,0.09089708961441556,0.5939159532193159,0.027917088153982302,0.36993329220321175,0.36001155735036056,-8.873671139492052,109.62513825893402
96,BC,3,POm,57,0.15225951779826305,0.1307278421316568,0.02066988673674785,0.15897407547613068,0.11459442101981407,0.19184888568779745,1.1647061201004263,1.324327150686331,20.835443478822707
97,BC,3,POm,58,0.10042915647853708,0.46666446710428194,0.07378613095591262,0.6050461072330897,-0.04279375720085687,0.23777698161040714,0.21520634965356156,-13.342898379553334,112.33457008600234
98,BC,3,POm,59,-0.25041953168859754,0.4725139350410958,0.07471101304493549,0.6958188703474164,-0.39749550428093017,-0.11162022668995795,-0.5299727968167074,-inf,97.71889513731003
99,BC,3,POm,60,0.03432836295454642,0.9761156434134138,0.15433743464535613,1.4255036648489092,-0.26624550465195357,0.3411841424331744,0.035168336032913416,-29.076963591192797,99.80163835287094
100,BC,3,POm,61,-0.4423578660012602,0.5457361260969066,0.08628845799515407,0.6891125327330982,-0.604991430866711,-0.2768176523985455,-0.810570978991247,-inf,91.95751863718033
101,BC,3,POm,62,-0.3993737279137509,0.8636978597714993,0.13656262235453268,1.3856737870040288,-0.6571207040704388,-0.13972774728192947,-0.4623998119196563,-inf,128.34052912592887
102,BC,4,POm,46,0.13663476844227632,0.7830046021166326,0.12380389805412288,1.1184170593631606,-0.09710401473816023,0.37647983262213736,0.1745005943425143,-15.16406179022958,142.7515384733677
103,BC,4,POm,47,0.15651893351261953,0.44233455115376197,0.06993923347170743,0.49473090952547416,0.02266834933516324,0.2942542040649584,0.35384740600607356,-9.023679675690651,140.64966090321542
104,BC,4,POm,48,0.14522872576516638,0.5664082404766771,0.08955700626973376,0.6206402388739214,-0.03173881873525341,0.30893651621680857,0.2564029182254569,-11.821540724874026,80.10113263130188
105,BC,4,POm,49,0.032578274623122995,0.1987107699292136,0.03141893142910054,0.2779878394937034,-0.02957074966593397,0.09432919570644703,0.16394820791408687,-15.705866523140484,37.49474505186081
106,BC,4,POm,50,0.14916138489786945,0.9155147234924293,0.14475558788276702,1.4148873170557685,-0.14020136658890328,0.4256709487937194,0.1629262545651489,-15.760178523280848,160.8854153215885
107,BC,4,POm,51,0.4084759947927381,1.4772040396150041,0.23356646669925066,1.7287760367545388,-0.06255927443161963,0.8408292458946849,0.27651968437562424,-11.165478950011886,207.54220694303513
108,BC,4,POm,52,1.250549132945033,3.7227986487698588,0.5886261500154977,4.210881626310872,0.08777120764431508,2.389866211985196,0.33591640347195717,-9.47537576339213,210.5665883600712
109,BC,4,POm,53,-0.37692246678216107,0.7041966056253927,0.11134325971677908,0.5545502070350388,-0.5803127132064768,-0.1558909054569973,-0.53525175181357,-inf,113.59192645549774
110,BC,4,POm,54,0.01895260577349056,0.27635181628897665,0.04369505874987934,0.4384351096948489,-0.06091281167236812,0.10177548882460602,0.06858144096173453,-23.275867883647052,79.07183364033699
111,BC,4,POm,55,-0.027142965452170032,0.49740222784748256,0.07864619766200381,0.6304937201714793,-0.1879760119131581,0.12191091653861671,-0.054569448893768975,-inf,109.63082168102264
112,BC,4,POm,56,-0.03896089258604807,0.8202941565934324,0.12969989430810366,0.827331349771125,-0.3033917487034797,0.2084910074486126,-0.047496245429623975,-inf,81.77677322626114
113,BC,4,POm,57,-0.010642553658868398,0.07820161212329202,0.012364760550331953,0.10559280155799383,-0.03310466902042705,0.013898747962026189,-0.13609123098497555,-inf,28.793568432331085
114,BC,4,POm,58,-0.002335378995493098,0.24644588778073728,0.03896651626846944,0.22768757836631348,-0.07522426490455704,0.07510652157127598,-0.00947623438363428,-inf,106.85507965683937
115,BC,4,POm,59,-0.23257110825701338,0.518585377644113,0.08199554773069806,0.6014881584592429,-0.3898095607023204,-0.07183641467244059,-0.4484721673286723,-inf,109.29931656122207
116,BC,4,POm,60,0.26147730506725486,0.8506130864164286,0.13449373803107736,0.8084994083756296,0.013928007708118952,0.5193469832425964,0.30739863898501707,-10.245961193628881,113.79770525097847
117,BC,4,POm,61,-0.11340606329098471,0.395666993238418,0.06256044467919211,0.5325213153823611,-0.24141211308788643,0.004014407370494115,-0.2866199739401799,-inf,103.3792584180832
118,BC,4,POm,62,-0.3583833998838724,0.7547131951696923,0.11933063384597078,1.278795474575496,-0.5784588025566795,-0.13022774565259146,-0.47486038693585086,-inf,109.3159088909626
119,BC,5,POm,46,0.08073328799486319,0.5558684869818121,0.08789052491870909,0.7254326083618352,-0.08577677131360174,0.2454479486107997,0.14523810916718646,-16.758388274720566,125.46908571124077
120,BC,5,POm,47,-0.2780940487898606,0.49636265756768627,0.07848182716840507,0.8174289770260099,-0.42286724417780386,-0.11368074018471282,-0.5602638404601145,-inf,204.58880670070647
